sale_date,year,month,week_of_year,day_of_week,month_label,commerce_event,total_revenue,total_cogs,gross_profit,gross_margin_pct,total_sessions,total_unique_visitors,total_page_views,avg_bounce_rate,avg_session_duration_sec,sessions_organic,sessions_paid_search,sessions_social,sessions_direct,sessions_email,sessions_referral,revenue_per_session,paid_search_share_pct,total_shipments,delivered_count,delayed_count,avg_delivery_days,total_shipping_fee,delay_rate_pct,total_products_tracked,products_out_of_stock,stockout_rate_pct,total_stock_on_hand,products_need_reorder,wasted_traffic_stockout,high_delay_day
"2012-11-07",2012,11,45,3,"Nov 2012","Normal",1969815.91,1538155.1,431660.8099999998,21.91,"","","","","","","","","","","","","",80,80,0,4.575,462.67,0,411,295,71.78,30134,0,false,false
"2012-11-08",2012,11,45,4,"Nov 2012","Normal",2197716.17,1723412.77,474303.3999999999,21.58,"","","","","","","","","","","","","",90,90,0,4.555555555555555,406.8399999999999,0,411,295,71.78,30134,0,false,false
"2012-11-09",2012,11,45,5,"Nov 2012","Normal",2920310.06,2308918.6,611391.46,20.94,"","","","","","","","","","","","","",85,85,0,4.752941176470588,373.53999999999996,0,411,295,71.78,30134,0,false,false
"2012-11-10",2012,11,45,6,"Nov 2012","Normal",3124993.27,2475389.25,649604.02,20.79,"","","","","","","","","","","","","",84,84,0,4.380952380952381,287.00999999999993,0,411,295,71.78,30134,0,false,false
"2012-11-11",2012,11,45,0,"Nov 2012","11.11 Siêu Sale",3484874.3,2713727.18,771147.1199999996,22.13,"","","","","","","","","","","","","",89,89,0,4.550561797752809,602.42,0,411,295,71.78,30134,0,false,false
"2012-11-12",2012,11,46,1,"Nov 2012","Normal",3806978.06,3077336.49,729641.5699999998,19.17,"","","","","","","","","","","","","",105,105,0,4.276190476190476,549.25,0,411,295,71.78,30134,0,false,false
"2012-11-13",2012,11,46,2,"Nov 2012","Normal",3848498.06,3048755.92,799742.1400000001,20.78,"","","","","","","","","","","","","",150,150,0,4.6866666666666665,992.4900000000005,0,411,295,71.78,30134,0,false,false
"2012-11-14",2012,11,46,3,"Nov 2012","Normal",3213518.64,2550177.92,663340.7200000002,20.64,"","","","","","","","","","","","","",140,140,0,4.692857142857143,948.6499999999997,0,411,295,71.78,30134,0,false,false
"2012-11-15",2012,11,46,4,"Nov 2012","Normal",2996358.37,2282178.26,714180.1100000003,23.83,"","","","","","","","","","","","","",121,121,0,4.31404958677686,778.2700000000002,0,411,295,71.78,30134,0,false,false
"2012-11-16",2012,11,46,5,"Nov 2012","Normal",2851503.98,2255928.16,595575.8199999998,20.89,"","","","","","","","","","","","","",132,132,0,4.295454545454546,730.6500000000002,0,411,295,71.78,30134,0,false,false
"2012-11-17",2012,11,46,6,"Nov 2012","Normal",3258479.4,2499839.57,758639.8300000001,23.28,"","","","","","","","","","","","","",118,118,0,4.6525423728813555,620.3,0,411,295,71.78,30134,0,false,false
"2012-11-18",2012,11,46,0,"Nov 2012","Normal",3292697.97,2632996.71,659701.2600000002,20.04,"","","","","","","","","","","","","",94,94,0,4.212765957446808,684.4000000000001,0,411,295,71.78,30134,0,false,false
"2012-11-19",2012,11,47,1,"Nov 2012","Normal",4654711.93,3714724.53,939987.3999999999,20.19,"","","","","","","","","","","","","",120,120,0,4.4,726.4099999999999,0,411,295,71.78,30134,0,false,false
"2012-11-20",2012,11,47,2,"Nov 2012","Normal",3532139.01,2841184.71,690954.2999999998,19.56,"","","","","","","","","","","","","",118,118,0,4.483050847457627,648.9200000000002,0,411,295,71.78,30134,0,false,false
"2012-11-21",2012,11,47,3,"Nov 2012","Normal",3144567.59,2465022.82,679544.77,21.61,"","","","","","","","","","","","","",124,124,0,4.209677419354839,680.46,0,411,295,71.78,30134,0,false,false
"2012-11-22",2012,11,47,4,"Nov 2012","Normal",2661394.83,2082526.75,578868.0800000001,21.75,"","","","","","","","","","","","","",106,106,0,4.160377358490566,536.9699999999997,0,411,295,71.78,30134,0,false,false
"2012-11-23",2012,11,47,5,"Nov 2012","Normal",3625609.77,2879673.14,745936.6299999999,20.57,"","","","","","","","","","","","","",120,120,0,4.433333333333334,586.4600000000004,0,411,295,71.78,30134,0,false,false
"2012-11-24",2012,11,47,6,"Nov 2012","Normal",2283866.51,1759438.38,524428.1299999999,22.96,"","","","","","","","","","","","","",109,109,0,4.522935779816514,632.2500000000001,0,411,295,71.78,30134,0,false,false
"2012-11-25",2012,11,47,0,"Nov 2012","Normal",2891169.43,2288045.69,603123.7400000002,20.86,"","","","","","","","","","","","","",122,122,0,4.639344262295082,829.9800000000002,0,411,295,71.78,30134,0,false,false
"2012-11-26",2012,11,48,1,"Nov 2012","Normal",3626699.25,2942841.67,683857.5800000001,18.86,"","","","","","","","","","","","","",126,126,0,4.761904761904762,873.49,0,411,295,71.78,30134,0,false,false
"2012-11-27",2012,11,48,2,"Nov 2012","Normal",4703189.22,3751057.26,952131.96,20.24,"","","","","","","","","","","","","",139,139,0,4.503597122302159,797.14,0,411,295,71.78,30134,0,false,false
"2012-11-28",2012,11,48,3,"Nov 2012","Normal",3980270.66,3143037.5,837233.1600000001,21.03,"","","","","","","","","","","","","",186,186,0,4.612903225806452,1244.2899999999995,0,411,295,71.78,30134,0,false,false
"2012-11-29",2012,11,48,4,"Nov 2012","Normal",3116036.61,2564940.27,551096.3399999999,17.69,"","","","","","","","","","","","","",198,198,0,4.444444444444445,1629.7900000000004,0,411,295,71.78,30134,0,false,false
"2012-11-30",2012,11,48,5,"Nov 2012","Normal",3184691.98,2466641.44,718050.54,22.55,"","","","","","","","","","","","","",149,149,0,4.6375838926174495,1167.2200000000003,0,411,295,71.78,30134,0,false,false
"2012-12-01",2012,12,48,6,"Dec 2012","Normal",3064822.76,2435991.34,628831.4199999999,20.52,"","","","","","","","","","","","","",193,193,0,4.347150259067358,1643.6100000000001,0,449,316,70.38,32823,0,false,false
"2012-12-02",2012,12,48,0,"Dec 2012","Normal",1765509.34,1464812.23,300697.1100000001,17.03,"","","","","","","","","","","","","",123,123,0,4.162601626016261,794.1899999999994,0,449,316,70.38,32823,0,false,false
"2012-12-03",2012,12,49,1,"Dec 2012","Normal",2315389.05,1807129.65,508259.3999999999,21.95,"","","","","","","","","","","","","",110,110,0,4.636363636363637,752.0500000000001,0,449,316,70.38,32823,0,false,false
"2012-12-04",2012,12,49,2,"Dec 2012","Normal",2382954.42,1864688.02,518266.3999999999,21.75,"","","","","","","","","","","","","",102,102,0,4.627450980392157,691.1599999999996,0,449,316,70.38,32823,0,false,false
"2012-12-05",2012,12,49,3,"Dec 2012","Normal",2286277.45,1849992.69,436284.76000000024,19.08,"","","","","","","","","","","","","",71,71,0,4.619718309859155,384.55999999999995,0,449,316,70.38,32823,0,false,false
"2012-12-06",2012,12,49,4,"Dec 2012","Normal",2733678.5,2184618.1,549060.3999999999,20.09,"","","","","","","","","","","","","",77,77,0,4.545454545454546,422.6700000000001,0,449,316,70.38,32823,0,false,false
"2012-12-07",2012,12,49,5,"Dec 2012","Normal",2065198.04,1633326.72,431871.32000000007,20.91,"","","","","","","","","","","","","",89,89,0,4.696629213483146,670.7400000000001,0,449,316,70.38,32823,0,false,false
"2012-12-08",2012,12,49,6,"Dec 2012","Normal",2087384.34,1719369.91,368014.43000000017,17.63,"","","","","","","","","","","","","",83,83,0,4.566265060240964,415.36999999999983,0,449,316,70.38,32823,0,false,false
"2012-12-09",2012,12,49,0,"Dec 2012","Normal",2430122.78,1883727.02,546395.7599999998,22.48,"","","","","","","","","","","","","",73,73,0,4.506849315068493,414.55999999999995,0,449,316,70.38,32823,0,false,false
"2012-12-10",2012,12,50,1,"Dec 2012","Normal",2542389.69,2015472.58,526917.1099999999,20.73,"","","","","","","","","","","","","",119,119,0,4.5210084033613445,970.8800000000002,0,449,316,70.38,32823,0,false,false
"2012-12-11",2012,12,50,2,"Dec 2012","Normal",3699430.17,3001083.16,698347.0099999998,18.88,"","","","","","","","","","","","","",111,111,0,4.54954954954955,976.5099999999996,0,449,316,70.38,32823,0,false,false
"2012-12-12",2012,12,50,3,"Dec 2012","12.12 Siêu Sale",4386420.92,3545221.89,841199.0299999998,19.18,"","","","","","","","","","","","","",153,153,0,4.339869281045751,1205.979999999999,0,449,316,70.38,32823,0,false,false
"2012-12-13",2012,12,50,4,"Dec 2012","Normal",2326824.81,1839144.84,487679.97,20.96,"","","","","","","","","","","","","",158,158,0,4.468354430379747,1210.1999999999996,0,449,316,70.38,32823,0,false,false
"2012-12-14",2012,12,50,5,"Dec 2012","Normal",2659317.57,2101555.8,557761.77,20.97,"","","","","","","","","","","","","",134,134,0,4.656716417910448,1253.0299999999997,0,449,316,70.38,32823,0,false,false
"2012-12-15",2012,12,50,6,"Dec 2012","Normal",3385542.75,2693057.28,692485.4700000002,20.45,"","","","","","","","","","","","","",149,149,0,4.771812080536913,999.7300000000002,0,449,316,70.38,32823,0,false,false
"2012-12-16",2012,12,50,0,"Dec 2012","Normal",3484853.43,2706611.68,778241.75,22.33,"","","","","","","","","","","","","",153,153,0,4.862745098039215,1097.1000000000006,0,449,316,70.38,32823,0,false,false
"2012-12-17",2012,12,51,1,"Dec 2012","Normal",4281691.85,3433745.61,847946.2399999998,19.8,"","","","","","","","","","","","","",171,171,0,4.421052631578948,1489.7499999999998,0,449,316,70.38,32823,0,false,false
"2012-12-18",2012,12,51,2,"Dec 2012","Normal",4394537.67,3473710.24,920827.4299999997,20.95,"","","","","","","","","","","","","",214,214,0,4.61214953271028,1626.399999999999,0,449,316,70.38,32823,0,false,false
"2012-12-19",2012,12,51,3,"Dec 2012","Normal",3785472.73,3004383.53,781089.2000000002,20.63,"","","","","","","","","","","","","",204,204,0,4.598039215686274,1661.6499999999987,0,449,316,70.38,32823,0,false,false
"2012-12-20",2012,12,51,4,"Dec 2012","Normal",3905985.95,3132486.67,773499.2800000003,19.8,"","","","","","","","","","","","","",243,243,0,4.506172839506172,2255.039999999999,0,449,316,70.38,32823,0,false,false
"2012-12-21",2012,12,51,5,"Dec 2012","Normal",3966203.09,3174444.37,791758.7199999997,19.96,"","","","","","","","","","","","","",217,217,0,4.695852534562212,1909.0799999999997,0,449,316,70.38,32823,0,false,false
"2012-12-22",2012,12,51,6,"Dec 2012","Normal",3225123.87,2559516.54,665607.3300000001,20.64,"","","","","","","","","","","","","",214,214,0,4.654205607476635,1757.4399999999991,0,449,316,70.38,32823,0,false,false
"2012-12-23",2012,12,51,0,"Dec 2012","Normal",2151580.15,1770780.57,380799.57999999984,17.7,"","","","","","","","","","","","","",191,191,0,4.492146596858639,2069.8099999999995,0,449,316,70.38,32823,0,false,false
"2012-12-24",2012,12,52,1,"Dec 2012","Normal",3297376.6,2599138.83,698237.77,21.18,"","","","","","","","","","","","","",195,195,0,4.733333333333333,2092.180000000001,0,449,316,70.38,32823,0,false,false
"2012-12-25",2012,12,52,2,"Dec 2012","Normal",4917024.98,3856446.89,1060578.0900000003,21.57,"","","","","","","","","","","","","",227,227,0,4.616740088105727,2295.6199999999994,0,449,316,70.38,32823,0,false,false
"2012-12-26",2012,12,52,3,"Dec 2012","Normal",3285221.25,2658633.45,626587.7999999998,19.07,"","","","","","","","","","","","","",216,216,0,4.6157407407407405,2182.34,0,449,316,70.38,32823,0,false,false
"2012-12-27",2012,12,52,4,"Dec 2012","Normal",4994041.71,3924374.73,1069666.98,21.42,"","","","","","","","","","","","","",260,260,0,4.426923076923077,2189.860000000001,0,449,316,70.38,32823,0,false,false
"2012-12-28",2012,12,52,5,"Dec 2012","Normal",8573663.31,6682336.48,1891326.83,22.06,"","","","","","","","","","","","","",318,318,0,4.644654088050315,2639.1399999999985,0,449,316,70.38,32823,0,false,false
"2012-12-29",2012,12,52,6,"Dec 2012","Normal",7842913.37,6260959.87,1581953.5,20.17,"","","","","","","","","","","","","",362,362,0,4.516574585635359,3030.170000000003,0,449,316,70.38,32823,0,false,false
"2012-12-30",2012,12,52,0,"Dec 2012","Normal",6511908.92,5180121.12,1331787.7999999998,20.45,"","","","","","","","","","","","","",364,364,0,4.532967032967033,3274.780000000001,0,449,316,70.38,32823,0,false,false
"2012-12-31",2012,12,1,1,"Dec 2012","Normal",5573749.22,4432224.44,1141524.7799999993,20.48,"","","","","","","","","","","","","",355,355,0,4.484507042253521,3023.9700000000016,0,449,316,70.38,32823,0,false,false
"2013-01-01",2013,1,1,2,"Jan 2013","Tết / Lunar New Year",5304546.99,4156070.2,1148476.79,21.65,9760,7253,39093,0.00514,102.9,9760,"","","","","",543.5,"",309,309,0,4.699029126213592,2364.259999999999,0,423,270,63.83,33545,0,true,false
"2013-01-02",2013,1,1,3,"Jan 2013","Tết / Lunar New Year",1606940.44,1237497.84,369442.59999999986,22.99,10456,8151,47611,0.00406,120.5,10456,"","","","","",153.69,"",232,232,0,4.551724137931035,1718.990000000001,0,423,270,63.83,33545,0,true,false
"2013-01-03",2013,1,1,4,"Jan 2013","Tết / Lunar New Year",2281680.01,1832133.02,449546.98999999976,19.7,10076,7458,36963,0.00401,263.6,"","","",10076,"","",226.45,"",165,165,0,4.351515151515152,1054.45,0,423,270,63.83,33545,0,true,false
"2013-01-04",2013,1,1,5,"Jan 2013","Tết / Lunar New Year",2376895.46,1940747.07,436148.3899999999,18.35,9973,8063,53078,0.00562,151.8,"","","",9973,"","",238.33,"",124,124,0,4.887096774193548,895.7899999999998,0,423,270,63.83,33545,0,true,false
"2013-01-05",2013,1,1,6,"Jan 2013","Tết / Lunar New Year",2509462.77,1977027.71,532435.06,21.22,10223,7882,36790,0.00525,168.6,"","","","","",10223,245.47,"",62,62,0,4.370967741935484,116.68,0,423,270,63.83,33545,0,true,false
"2013-01-06",2013,1,1,0,"Jan 2013","Tết / Lunar New Year",2603356.52,2060481.76,542874.76,20.85,9545,6992,47160,0.00438,263.6,"","",9545,"","","",272.75,"",65,65,0,4.523076923076923,318.44000000000005,0,423,270,63.83,33545,0,true,false
"2013-01-07",2013,1,2,1,"Jan 2013","Tết / Lunar New Year",3048100.39,2452517.39,595583,19.54,10203,7354,32749,0.00443,252.1,10203,"","","","","",298.75,"",82,82,0,4.402439024390244,342.20999999999987,0,423,270,63.83,33545,0,true,false
"2013-01-08",2013,1,2,2,"Jan 2013","Tết / Lunar New Year",2449700.42,1973182.14,476518.28,19.45,9456,7459,31482,0.0044,192.4,"",9456,"","","","",259.06,100,80,80,0,4.5875,478.39,0,423,270,63.83,33545,0,true,false
"2013-01-09",2013,1,2,3,"Jan 2013","Tết / Lunar New Year",2049715.7,1654806.5,394909.19999999995,19.27,9162,7108,46717,0.00409,312.8,9162,"","","","","",223.72,"",79,79,0,4.746835443037975,298.18,0,423,270,63.83,33545,0,true,false
"2013-01-10",2013,1,2,4,"Jan 2013","Tết / Lunar New Year",2794331.46,2122153.07,672178.3900000001,24.06,9887,7878,38472,0.00544,285.4,9887,"","","","","",282.63,"",91,91,0,4.637362637362638,473.27000000000015,0,423,270,63.83,33545,0,true,false
"2013-01-11",2013,1,2,5,"Jan 2013","Tết / Lunar New Year",2343077.25,1805692.13,537385.1200000001,22.94,9412,7368,46916,0.00356,238.2,"","",9412,"","","",248.95,"",62,62,0,4.435483870967742,181.55000000000004,0,423,270,63.83,33545,0,true,false
"2013-01-12",2013,1,2,6,"Jan 2013","Tết / Lunar New Year",2814596.53,2241879.07,572717.46,20.35,8730,6136,33336,0.00386,193.3,"",8730,"","","","",322.41,100,83,83,0,4.457831325301205,444.85,0,423,270,63.83,33545,0,true,false
"2013-01-13",2013,1,2,0,"Jan 2013","Tết / Lunar New Year",2919719.62,2279740.92,639978.7000000002,21.92,8818,6863,35427,0.00372,308.8,"",8818,"","","","",331.11,100,78,78,0,4.576923076923077,423.6100000000001,0,423,270,63.83,33545,0,true,false
"2013-01-14",2013,1,3,1,"Jan 2013","Tết / Lunar New Year",3077677.28,2477490.97,600186.3099999996,19.5,8230,6203,35402,0.004,301.5,"",8230,"","","","",373.96,100,91,91,0,4.406593406593407,366.72,0,423,270,63.83,33545,0,true,false
"2013-01-15",2013,1,3,2,"Jan 2013","Tết / Lunar New Year",2536405.93,2094291.34,442114.5900000001,17.43,8102,6179,39490,0.00445,314,"","","",8102,"","",313.06,"",92,92,0,4.228260869565218,494.9800000000001,0,423,270,63.83,33545,0,true,false
"2013-01-16",2013,1,3,3,"Jan 2013","Tết / Lunar New Year",1849789.43,1445623.48,404165.94999999995,21.85,9373,7503,37034,0.00446,284.4,"",9373,"","","","",197.35,100,85,85,0,4.752941176470588,503.23,0,423,270,63.83,33545,0,true,false
"2013-01-17",2013,1,3,4,"Jan 2013","Tết / Lunar New Year",2173214.95,1763012,410202.9500000002,18.88,9819,7503,48840,0.00495,162.5,"","",9819,"","","",221.33,"",88,88,0,4.886363636363637,435.24999999999983,0,423,270,63.83,33545,0,true,false
"2013-01-18",2013,1,3,5,"Jan 2013","Tết / Lunar New Year",2099249.56,1615535.57,483713.99,23.04,10041,7821,35761,0.00509,182,"","","","",10041,"",209.07,"",87,87,0,4.540229885057471,448.03000000000014,0,423,270,63.83,33545,0,true,false
"2013-01-19",2013,1,3,6,"Jan 2013","Tết / Lunar New Year",2477132.79,2033637.15,443495.64000000013,17.9,8746,6138,33440,0.00546,223.1,8746,"","","","","",283.23,"",81,81,0,4.444444444444445,485.94,0,423,270,63.83,33545,0,true,false
"2013-01-20",2013,1,3,0,"Jan 2013","Tết / Lunar New Year",2522776.58,2018671.04,504105.54000000004,19.98,10270,8030,35184,0.00501,283.9,"","","","",10270,"",245.65,"",78,78,0,4.410256410256411,343.61,0,423,270,63.83,33545,0,true,false
"2013-01-21",2013,1,4,1,"Jan 2013","Tết / Lunar New Year",4100379.42,3250868.59,849510.8300000001,20.72,10339,8283,40661,0.00429,152.6,"",10339,"","","","",396.59,100,102,102,0,4.372549019607843,497.29999999999984,0,423,270,63.83,33545,0,true,false
"2013-01-22",2013,1,4,2,"Jan 2013","Tết / Lunar New Year",3538734.12,2801650.02,737084.1000000001,20.83,10100,7469,39597,0.00504,250,"","","","",10100,"",350.37,"",101,101,0,4.415841584158416,519.45,0,423,270,63.83,33545,0,true,false
"2013-01-23",2013,1,4,3,"Jan 2013","Tết / Lunar New Year",2836455.88,2322088.98,514366.8999999999,18.13,9307,7261,39117,0.00451,243.9,"","","","","",9307,304.77,"",115,115,0,4.6173913043478265,571.2100000000003,0,423,270,63.83,33545,0,true,false
"2013-01-24",2013,1,4,4,"Jan 2013","Tết / Lunar New Year",2522924.71,2102458.71,420466,16.67,9698,7034,36976,0.00503,144.4,9698,"","","","","",260.15,"",112,112,0,4.482142857142857,632.7100000000003,0,423,270,63.83,33545,0,true,false
"2013-01-25",2013,1,4,5,"Jan 2013","Tết / Lunar New Year",2823082.71,2273250.41,549832.2999999998,19.48,10600,7868,42453,0.00385,195.6,"","","","",10600,"",266.33,"",95,95,0,4.610526315789474,535.39,0,423,270,63.83,33545,0,true,false
"2013-01-26",2013,1,4,6,"Jan 2013","Tết / Lunar New Year",2312290.79,1869897.73,442393.06000000006,19.13,10226,8004,42655,0.00566,245.5,10226,"","","","","",226.12,"",91,91,0,4.318681318681318,607.52,0,423,270,63.83,33545,0,true,false
"2013-01-27",2013,1,4,0,"Jan 2013","Tết / Lunar New Year",3818881.29,3023842.24,795039.0499999998,20.82,8604,6327,44601,0.00554,222.6,"","","","","",8604,443.85,"",115,115,0,4.7043478260869565,545.5600000000001,0,423,270,63.83,33545,0,true,false
"2013-01-28",2013,1,5,1,"Jan 2013","Tết / Lunar New Year",5008712.77,4035190.91,973521.8599999994,19.44,9701,7636,51697,0.00447,258,"","","",9701,"","",516.31,"",132,132,0,4.318181818181818,598.5999999999998,0,423,270,63.83,33545,0,true,false
"2013-01-29",2013,1,5,2,"Jan 2013","Tết / Lunar New Year",4833870.43,4015854.7,818015.7299999995,16.92,8638,6928,42663,0.00329,299.3,"","","","",8638,"",559.61,"",147,147,0,4.476190476190476,426.10999999999996,0,423,270,63.83,33545,0,true,false
"2013-01-30",2013,1,5,3,"Jan 2013","Tết / Lunar New Year",4296295.37,3414688.28,881607.0900000003,20.52,8596,6245,30451,0.00394,173.9,"",8596,"","","","",499.8,100,179,179,0,4.608938547486034,712.6000000000004,0,423,270,63.83,33545,0,true,false
"2013-01-31",2013,1,5,4,"Jan 2013","Tết / Lunar New Year",3378679.46,2731823.14,646856.3199999998,19.15,8915,6530,47230,0.00344,109.4,"",8915,"","","","",378.99,100,175,175,0,4.662857142857143,987.14,0,423,270,63.83,33545,0,true,false
"2013-02-01",2013,2,5,5,"Feb 2013","Tết / Lunar New Year",4073777.92,3289266.58,784511.3399999999,19.26,15758,11220,63433,0.00409,116.7,15758,"","","","","",258.52,"",166,166,0,4.909638554216867,942.2399999999999,0,443,315,71.11,35056,0,true,false
"2013-02-02",2013,2,5,6,"Feb 2013","Tết / Lunar New Year",2351969.75,1915236.16,436733.5900000001,18.57,15027,12295,56597,0.0039,208.2,"","","","",15027,"",156.52,"",113,113,0,4.212389380530974,657.8299999999998,0,443,315,71.11,35056,0,true,false
"2013-02-03",2013,2,5,0,"Feb 2013","Tết / Lunar New Year",2743224.75,2293960.05,449264.7000000002,16.38,14372,10507,72606,0.0043,215.7,"","",14372,"","","",190.87,"",112,112,0,4.241071428571429,537.4899999999999,0,443,315,71.11,35056,0,true,false
"2013-02-04",2013,2,6,1,"Feb 2013","Tết / Lunar New Year",3599084.22,2986552.92,612531.3000000003,17.02,15623,12726,62972,0.00524,194.6,15623,"","","","","",230.37,"",116,116,0,4.482758620689655,651.9900000000005,0,443,315,71.11,35056,0,true,false
"2013-02-05",2013,2,6,2,"Feb 2013","Tết / Lunar New Year",3829186.14,3181079.49,648106.6499999999,16.93,14177,11064,62917,0.00429,138.2,"","",14177,"","","",270.1,"",93,93,0,4.473118279569892,437.91000000000014,0,443,315,71.11,35056,0,true,false
"2013-02-06",2013,2,6,3,"Feb 2013","Tết / Lunar New Year",2313071.08,1919077.04,393994.04000000004,17.03,14103,10525,66736,0.00367,286.6,"","","","","",14103,164.01,"",103,103,0,4.805825242718447,682.0499999999994,0,443,315,71.11,35056,0,true,false
"2013-02-07",2013,2,6,4,"Feb 2013","Tết / Lunar New Year",2839296.13,2338660.54,500635.58999999985,17.63,14761,10967,66344,0.005,190.5,"",14761,"","","","",192.35,100,106,106,0,4.481132075471698,415.10999999999973,0,443,315,71.11,35056,0,true,false
"2013-02-08",2013,2,6,5,"Feb 2013","Tết / Lunar New Year",2648161.4,2136088.4,512073,19.34,14467,10993,59452,0.00549,227.1,"","",14467,"","","",183.05,"",93,93,0,4.56989247311828,621.45,0,443,315,71.11,35056,0,true,false
"2013-02-09",2013,2,6,6,"Feb 2013","Tết / Lunar New Year",2957587.36,2354253.06,603334.2999999998,20.4,14578,10995,47223,0.00548,237,"","",14578,"","","",202.88,"",87,87,0,4.333333333333333,352.05999999999983,0,443,315,71.11,35056,0,true,false
"2013-02-10",2013,2,6,0,"Feb 2013","Tết / Lunar New Year",3380985.73,2832001.18,548984.5499999998,16.24,16602,12760,61322,0.00387,199.5,16602,"","","","","",203.65,"",102,102,0,4.431372549019608,421.18,0,443,315,71.11,35056,0,true,false
"2013-02-11",2013,2,7,1,"Feb 2013","Tết / Lunar New Year",4189315.44,3426089.62,763225.8199999998,18.22,15063,11080,60064,0.00526,223.3,"",15063,"","","","",278.12,100,111,111,0,4.2792792792792795,646.74,0,443,315,71.11,35056,0,true,false
"2013-02-12",2013,2,7,2,"Feb 2013","Tết / Lunar New Year",3967295.55,3276616.25,690679.2999999998,17.41,15368,11408,65858,0.00363,162.4,"","",15368,"","","",258.15,"",121,121,0,4.520661157024794,642.8600000000004,0,443,315,71.11,35056,0,true,false
"2013-02-13",2013,2,7,3,"Feb 2013","Tết / Lunar New Year",3156812.35,2628245.52,528566.8300000001,16.74,13346,9812,50414,0.0047,193.8,"","",13346,"","","",236.54,"",158,158,0,4.563291139240507,1202.480000000001,0,443,315,71.11,35056,0,true,false
"2013-02-14",2013,2,7,4,"Feb 2013","Tết / Lunar New Year",3286622.13,2725794.93,560827.1999999997,17.06,17180,13040,85934,0.00387,254.4,"",17180,"","","","",191.31,100,133,133,0,4.526315789473684,902.2100000000002,0,443,315,71.11,35056,0,true,false
"2013-02-15",2013,2,7,5,"Feb 2013","Tết / Lunar New Year",2860640.37,2293142.09,567498.2800000003,19.84,13633,10416,74873,0.00565,238.7,"",13633,"","","","",209.83,100,114,114,0,4.701754385964913,743.7299999999996,0,443,315,71.11,35056,0,true,false
"2013-02-16",2013,2,7,6,"Feb 2013","Tết / Lunar New Year",3339909.75,2755975.45,583934.2999999998,17.48,15360,12159,73050,0.00487,203.7,"","","",15360,"","",217.44,"",120,120,0,4.558333333333334,779.1400000000001,0,443,315,71.11,35056,0,true,false
"2013-02-17",2013,2,7,0,"Feb 2013","Tết / Lunar New Year",3433567.61,2907659.44,525908.1699999999,15.32,14662,10421,77351,0.00468,314.8,14662,"","","","","",234.18,"",108,108,0,4.546296296296297,638.29,0,443,315,71.11,35056,0,true,false
"2013-02-18",2013,2,8,1,"Feb 2013","Tết / Lunar New Year",4473211.04,3823113.82,650097.2200000002,14.53,13304,9946,43820,0.00573,140.6,13304,"","","","","",336.23,"",128,128,0,4.671875,947.1200000000003,0,443,315,71.11,35056,0,true,false
"2013-02-19",2013,2,8,2,"Feb 2013","Tết / Lunar New Year",4318301.23,3421155.04,897146.1900000004,20.78,16231,11522,82447,0.00365,173.8,"",16231,"","","","",266.05,100,147,147,0,4.741496598639456,1065.3500000000001,0,443,315,71.11,35056,0,true,false
"2013-02-20",2013,2,8,3,"Feb 2013","Tết / Lunar New Year",3392471.04,2787089.48,605381.56,17.84,14347,11037,75545,0.00396,224.8,"",14347,"","","","",236.46,100,157,157,0,4.681528662420382,936.43,0,443,315,71.11,35056,0,true,false
"2013-02-21",2013,2,8,4,"Feb 2013","Tết / Lunar New Year",3412803.18,2676550.95,736252.23,21.57,14194,11525,54818,0.00546,118.2,14194,"","","","","",240.44,"",132,132,0,4.424242424242424,661.4000000000003,0,443,315,71.11,35056,0,true,false
"2013-02-22",2013,2,8,5,"Feb 2013","Tết / Lunar New Year",3535377.38,2908690.59,626686.79,17.73,15750,12758,61771,0.00439,239.1,15750,"","","","","",224.47,"",132,132,0,4.492424242424242,727.3700000000001,0,443,315,71.11,35056,0,true,false
"2013-02-23",2013,2,8,6,"Feb 2013","Tết / Lunar New Year",4286140.45,3439856.85,846283.6000000001,19.74,14540,11603,61974,0.00358,189.1,14540,"","","","","",294.78,"",130,130,0,4.530769230769231,848.9300000000002,0,443,315,71.11,35056,0,true,false
"2013-02-24",2013,2,8,0,"Feb 2013","Tết / Lunar New Year",5419232.89,4431878.1,987354.79,18.22,13758,9915,63623,0.00527,147.8,13758,"","","","","",393.9,"",163,163,0,4.447852760736196,1171.5799999999995,0,443,315,71.11,35056,0,true,false
"2013-02-25",2013,2,9,1,"Feb 2013","Tết / Lunar New Year",9128225.25,7430696.94,1697528.3099999996,18.6,13676,10852,72244,0.00518,177.9,"",13676,"","","","",667.46,100,200,200,0,4.615,1446.5299999999993,0,443,315,71.11,35056,0,true,false
"2013-02-26",2013,2,9,2,"Feb 2013","Tết / Lunar New Year",6762535.71,5653323.87,1109211.8399999999,16.4,15824,11642,60025,0.00333,169.9,"","",15824,"","","",427.36,"",241,241,0,4.668049792531121,1341.6000000000001,0,443,315,71.11,35056,0,true,false
"2013-02-27",2013,2,9,3,"Feb 2013","Tết / Lunar New Year",5716765.68,4880975.48,835790.1999999993,14.62,15908,11989,72791,0.00323,290.3,"","","",15908,"","",359.36,"",294,294,0,4.714285714285714,1928.5499999999995,0,443,315,71.11,35056,0,true,false
